year,Month,DISEASES,CHIAKARIGA HC GOK,GACIONGO DISP GOK,GATUNGA DISP MISSION,JOSAN DISP PRIVATE,KAGENI DISP PRIVATE,KAMANYAKI DISP GOK,KAMWATHU,KANYURU DISP GOK,KATHANGACINI DISP,KIBUNGA H/C,MATERI GIRLS DISP MISSION,MUGAS CLINIC,MUKOTHIMA HC MISSION,NKONDI DISP GOK,RUUNGU DISP MISSION,ST ORSOLA HOSP MISSION,SUNSHINE CLINIC,THANANTU DISP NGO,THARAKA DIST HOSP,TUNYAI DISP GOK
2007,JAN,Poliomyelitis,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,chicken Pox,3,,0.0,0.0,1.0,2.0,,0.0,0,,,,0,15.0,0,3.0,,0.0,5.0,2
2007,JAN,Measles,0,,,1.0,0.0,0.0,,1.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Infections Hepatitis,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,3.0,,0.0,0.0,0
2007,JAN,Mumps,3,,0.0,0.0,1.0,0.0,,2.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Malaria,1433,,315.0,90.0,180.0,656.0,,657.0,290,,161.0,,234,1261.0,42,496.0,,77.0,760.0,880
2007,JAN,Gonorrhea,0,,0.0,0.0,3.0,0.0,,0.0,3,,0.0,,2,0.0,0,0.0,,0.0,0.0,5
2007,JAN,Urinary Tract Infections,13,,10.0,6.0,11.0,,,19.0,4,,1.0,,7,16.0,1,30.0,,2.0,16.0,25
2007,JAN,Bilharzia,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Intestinal Worms,203,,107.0,10.0,47.0,102.0,,113.0,29,,20.0,,92,227.0,26,209.0,,21.0,56.0,130
2007,JAN,Malnutrition,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,3
2007,JAN,Anaemia,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,2,0.0,0,3.0,,0.0,3.0,0
2007,JAN,Eye Infections,16,,13.0,3.0,4.0,,,14.0,7,,3.0,,13,21.0,0,10.0,,3.0,12.0,53
2007,JAN,Cataract,3,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,ear infectins,67,,17.0,5.0,11.0,2.0,,14.0,8,,2.0,,12,49.0,1,40.0,,8.0,34.0,40
2007,JAN,Dis. Of circulatory systems,3,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Dis of Respiratory systems,522,,121.0,77.0,52.0,330.0,,230.0,138,,68.0,,79,715.0,5,488.0,,15.0,734.0,345
2007,JAN,Pneumonia,127,,0.0,2.0,4.0,,,0.0,4,,8.0,,15,1.0,4,18.0,,8.0,23.0,108
2007,JAN,Abortion,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,1.0,,0.0,3.0,3
2007,JAN,Dis. Of peuperium & child birth,1,,0.0,0.0,0.0,0.0,,0.0,1,,0.0,,0,0.0,0,1.0,,0.0,1.0,15
2007,JAN,Neoplasms,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Dis. Of blood & blood forming organs,1,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,mental Disorders,7,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,3.0,0,0.0,,0.0,4.0,0
2007,JAN,Dental disorders,1,,10.0,4.0,12.0,,,16.0,8,,1.0,,0,9.0,1,5.0,,2.0,5.0,14
2007,JAN,Dis. Of the skin,142,,6.0,13.0,37.0,40.0,,44.0,49,,20.0,,16,127.0,3,169.0,,6.0,85.0,134
2007,JAN,Rheumatisim,67,,90.0,7.0,27.0,14.0,,120.0,26,,18.0,,13,109.0,9,6.0,,15.0,44.0,103
2007,JAN,Congential Anomalis,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Pyrexia of unknown origin,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Poisoning,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,1.0,,0.0,0.0,0
2007,JAN,Accidents ( fructures & Burns),32,,28.0,5.0,11.0,1.0,,18.0,6,,0.0,,6,35.0,2,20.0,,4.0,26.0,47
2007,JAN,Typhoid ,0,,4.0,0.0,19.0,0.0,,0.0,0,,0.0,,7,0.0,8,0.0,,8.0,0.0,0
2007,JAN,Amebiasis,0,,0.0,0.0,0.0,0.0,,0.0,13,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Diabetes,0,,0.0,0.0,0.0,0.0,,0.0,1,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Epilepsy,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,SYPHILIS,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,HIV ,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Assault,9,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,12.0,0
2007,JAN,Snake bite,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Other bites,0,,1.0,0.0,9.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,JAN,Brucellosis,0,,0.0,0.0,2.0,0.0,,0.0,0,,0.0,,2,0.0,0,0.0,,0.0,0.0,0
2007,JAN,All other diseases,113,,8.0,,6.0,,,138.0,21,,39.0,,94,166.0,6,297.0,,0.0,181.0,13
2007,JAN,TOTAL NEW CASES,2873,,744.0,229.0,444.0,1152.0,,1392.0,620,0,351.0,,628,2775.0,108,1815.0,,175.0,2030.0,1967
2007,JAN,Re-attendances(Re-visits),84,,124.0,78.0,78.0,46.0,,132.0,20,,,,104,27.0,,154.0,,36.0,66.0,13
2007,JAN,REFERRALS,4,,4.0,,2.0,1.0,,0.0,1,,4.0,,0,,,,,0.0,,
2007,JAN,No. of first Attendances,1671,,664.0,104.0,326.0,755.0,,1061.0,,,351.0,,562,1525.0,,1413.0,,115.0,1807.0,1432
2007,JAN,Avrage dis. per Attendance,2,,1.0,1.0,1.0,1.0,,1.0,31,#DIV/0!,1.0,,1,2.0,#DIV/0!,1.0,,1.0,1.0,1
2007,FEB,Diarhoheal Diseases,106,,17.0,12.0,11.0,5.0,,2.0,,,25.0,,70,10.0,,73.0,,25.0,38.0,26
2007,FEB,Tuberculosis,0,,,,,,,,,,,,,,,,,,,1
2007,FEB,Leprosy,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Whoopng Cough,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Meningitis,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Tetenus,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Poliomyelitis,0,,,,,,,,,,,,,,,,,,,
2007,FEB,chicken Pox,0,,,,,,,,,,,,,1.0,,6.0,,,1.0,2
2007,FEB,Measles,4,,,,,,,,,,,,,,,,,4.0,1.0,5
2007,FEB,Infections Hepatitis,0,,,,,,,,,,,,,,,,,,,2
2007,FEB,Mumps,0,,,,,,,12.0,,,,,,2.0,,7.0,,,,6
2007,FEB,Malaria,1036,,486.0,141.0,287.0,167.0,,769.0,,,607.0,,302,893.0,68,1813.0,,447.0,1135.0,482
2007,FEB,Gonorrhea,7,,2.0,,1.0,,,,,,,,6,,,1.0,,,3.0,3
2007,FEB,Urinary Tract Infections,30,,19.0,7.0,13.0,1.0,,11.0,,,1.0,,11,6.0,1,16.0,,6.0,7.0,37
2007,FEB,Bilharzia,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Intestinal Worms,250,,119.0,16.0,65.0,39.0,,120.0,,,111.0,,101,169.0,42,190.0,,84.0,76.0,197
2007,FEB,Malnutrition,0,,,,,,,,,,,,,,,,,,,1
2007,FEB,Anaemia,5,,2.0,,,,,,,,,,5,1.0,,4.0,,,4.0,6
2007,FEB,Eye Infections,45,,8.0,3.0,2.0,2.0,,13.0,,,10.0,,28,8.0,,29.0,,15.0,11.0,34
2007,FEB,Cataract,0,,,,,2.0,,,,,,,0,,,,,,,
2007,FEB,ear infectins,7,,14.0,7.0,7.0,1.0,,26.0,,,19.0,,,21.0,,54.0,,,27.0,54
2007,FEB,Dis. Of circulatory systems,0,,5.0,,,,,,,,,,,,,3.0,,,1.0,
2007,FEB,Dis of Respiratory systems,387,,164.0,113.0,99.0,85.0,,335.0,,,374.0,,80,475.0,25,711.0,,208.0,1125.0,500
2007,FEB,Pneumonia,64,,4.0,5.0,18.0,15.0,,,,,17.0,,17,3.0,6,285.0,,29.0,26.0,29
2007,FEB,Abortion,0,,,,,,,1.0,,,,,,,,,,,1.0,2
2007,FEB,Dis. Of peuperium & child birth,0,,,,,,,,,,10.0,,,1.0,,3.0,,,,1
2007,FEB,Neoplasms,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Dis. Of blood & blood forming organs,0,,5.0,,,,,,,,,,,,,1.0,,,,
2007,FEB,mental Disorders,0,,1.0,,,,,,,,,,,4.0,,5.0,,,3.0,1
2007,FEB,Dental disorders,9,,1.0,5.0,9.0,7.0,,15.0,,,7.0,,,4.0,,4.0,,,8.0,5
2007,FEB,Dis. Of the skin,114,,38.0,18.0,44.0,15.0,,51.0,,,88.0,,16,66.0,2,125.0,,54.0,86.0,119
2007,FEB,Rheumatisim,139,,29.0,11.0,36.0,11.0,,117.0,,,98.0,,20,90.0,5,99.0,,83.0,18.0,2
2007,FEB,Congential Anomalis,0,,,,,,,,,,,,,,,,,,,1
2007,FEB,Pyrexia of unknown origin,0,,2.0,,,,,,,,,,,,,,,,1.0,
2007,FEB,Poisoning,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Accidents ( fructures & Burns),26,,7.0,6.0,11.0,,,20.0,,,22.0,,5,24.0,8,38.0,,10.0,25.0,28
2007,FEB,Typhoid ,22,,11.0,,19.0,,,,,,,,3,,9,,,,31.0,
2007,FEB,Amebiasis,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Diabetes,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Epilepsy,0,,,,,,,,,,,,,,,,,,,
2007,FEB,SYPHILIS,0,,,,,,,,,,,,,,,,,,,
2007,FEB,HIV ,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Assault,2,,,,,,,,,,,,,,,14.0,,2.0,,
2007,FEB,Snake bite,0,,,,,,,,,,,,,,,,,,,
2007,FEB,Other bites,1,,13.0,,1.0,8.0,,,,,,,,,,,,,,
2007,FEB,All other diseases,166,,17.0,330.0,10.0,9.0,,133.0,,,8.0,,127,,14,127.0,,29.0,190.0,324
2007,FEB,TOTAL NEW CASES,1596,,964.0,92.0,633.0,,,1614.0,,,1396.0,,,,180,3608.0,,963.0,2818.0,
2007,FEB,Re-attendances(Re-visits),169,,172.0,,108.0,3.0,,210.0,,,30.0,,,,23,349.0,,61.0,333.0,184
2007,FEB,REFERRALS,1,,1.0,199.0,1.0,,,6.0,,,1.0,,,,,11.0,,,2.0,
2007,FEB,No. of first Attendances,410,,860.0,,410.0,372.0,,1031.0,,,992.0,,,,,1605.0,,,2020.0,1522
2007,FEB,Avrage dis. per Attendance,0,,,,,,,,,,1.0,,,,,,,,,
2007,MAR,Diarhoheal Diseases,73,,17.0,12.0,11.0,8.0,,0.0,11,,5.0,,,22.0,0,26.0,,5.0,38.0,62
2007,MAR,Tuberculosis,0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0,0.0,,0.0,0.0,0
2007,MAR,Leprosy,0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0,0.0,,0.0,0.0,
2007,MAR,Whoopng Cough,0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0,0.0,,0.0,0.0,
2007,MAR,Meningitis,0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0,0.0,,0.0,0.0,
2007,MAR,Tetenus,0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0,0.0,,0.0,0.0,
2007,MAR,Poliomyelitis,0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0,0.0,,0.0,0.0,
2007,MAR,chicken Pox,6,,0.0,0.0,0.0,,,0.0,,,,,,15.0,0,2.0,,0.0,0.0,
2007,MAR,Measles,0,,0.0,0.0,0.0,,,0.0,2,,,,,4.0,0,5.0,,0.0,1.0,
2007,MAR,Infections Hepatitis,0,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0,2.0,,0.0,0.0,
2007,MAR,Mumps,7,,0.0,0.0,0.0,,,1.0,1,,,,,0.0,0,6.0,,0.0,0.0,
2007,MAR,Malaria,1813,,486.0,141.0,287.0,746.0,,769.0,301,,167.0,,,1184.0,68,482.0,,156.0,1135.0,914
2007,MAR,Gonorrhea,1,,2.0,0.0,1.0,1.0,,,,,0.0,,,0.0,0,3.0,,0.0,3.0,4
2007,MAR,Urinary Tract Infections,16,,19.0,7.0,13.0,7.0,,11.0,,,1.0,,,9.0,1,37.0,,2.0,7.0,16
2007,MAR,Bilharzia,,,0.0,0.0,,,,0.0,,,,,,0.0,0,,,,0.0,
2007,MAR,Intestinal Worms,190,,119.0,16.0,65.0,188.0,,120.0,38,,39.0,,,243.0,42,197.0,,33.0,76.0,47
2007,MAR,Malnutrition,O,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0,1.0,,0.0,0.0,6
2007,MAR,Anaemia,4,,0.0,0.0,0.0,2.0,,,,,0.0,,,0.0,0,6.0,,0.0,4.0,68
2007,MAR,Eye Infections,29,,8.0,3.0,2.0,6.0,,13.0,10,,2.0,,,18.0,0,34.0,,1.0,11.0,46
2007,MAR,Cataract,0,,0.0,0.0,0.0,0.0,,0.0,,,2.0,,,0.0,0,0.0,,0.0,0.0,0
2007,MAR,ear infectins,54,,14.0,7.0,7.0,8.0,,26.0,10,,1.0,,,23.0,0,54.0,,8.0,27.0,47
2007,MAR,Dis. Of circulatory systems,3,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0,0.0,,0.0,1.0,0
2007,MAR,Dis of Respiratory systems,711,,164.0,113.0,99.0,248.0,,335.0,146,,85.0,,,781.0,25,500.0,,52.0,1125.0,317
2007,MAR,Pneumonia,285,,4.0,5.0,18.0,2.0,,,8,,15.0,,,5.0,6,29.0,,19.0,26.0,135
2007,MAR,Abortion,0,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0,2.0,,0.0,1.0,0
2007,MAR,Dis. Of peuperium & child birth,3,,0.0,0.0,0.0,4.0,,,,,0.0,,,0.0,0,1.0,,0.0,0.0,9
2007,MAR,Neoplasms,0,,0.0,0.0,0.0,1.0,,,,,0.0,,,0.0,0,0.0,,0.0,0.0,0
2007,MAR,Dis. Of blood & blood forming organs,1,,5.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0,0.0,,0.0,0.0,0
2007,MAR,mental Disorders,5,,1.0,0.0,0.0,1.0,,,,,0.0,,,2.0,0,1.0,,0.0,3.0,0
2007,MAR,Dental disorders,4,,1.0,5.0,9.0,15.0,,15.0,8,,7.0,,,10.0,0,5.0,,3.0,8.0,12
2007,MAR,Dis. Of the skin,125,,38.0,18.0,44.0,110.0,,51.0,14,,15.0,,,100.0,2,119.0,,11.0,86.0,142
2007,MAR,Rheumatisim,99,,29.0,11.0,36.0,39.0,,117.0,35,,11.0,,,67.0,5,2.0,,9.0,18.0,84
2007,MAR,Congential Anomalis,0,,,0.0,0.0,0.0,,,,,0.0,,,0.0,0,1.0,,0.0,0.0,0
2007,MAR,Pyrexia of unknown origin,0,,2.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0,0.0,,0.0,1.0,0
2007,MAR,Poisoning,0,,0.0,0.0,,0.0,,,,,0.0,,,0.0,0,0.0,,0.0,0.0,0
2007,MAR,Accidents ( fructures & Burns),38,,7.0,6.0,11.0,10.0,,20.0,5,,0.0,,,29.0,8,28.0,,1.0,25.0,38
2007,MAR,Typhoid ,,,11.0,,19.0,,,,5,,,,,,9,,,,,
2007,MAR,Amebiasis,,,,,,,,,,,,,,,,,,,,
2007,MAR,Diabetes,,,,,,,,,,,,,,,,,,,,
2007,MAR,Epilepsy,,,,,,,,,,,,,,,,,,,,
2007,MAR,SYPHILIS,,,,,,,,,,,,,,,,,,,,
2007,MAR,HIV ,,,,,,,,,,,,,,,,,,,,
2007,MAR,Assault,14,,,,,,,,,,,,,,,,,,31.0,
2007,MAR,Snake bite,,,,,,,,,,,,,,,,,,,,
2007,MAR,Other bites,,,,,1.0,,,,,,,,,,,,,,,
2007,MAR,All other diseases,127,,17.0,,10.0,,,133.0,14,,11.0,,,102.0,14,324.0,,,190.0,25
2007,MAR,TOTAL NEW CASES,3608,,964.0,330.0,633.0,1409.0,,1614.0,607,,361.0,,,2510.0,180,1868.0,,283.0,2818.0,2045
2007,MAR,Re-attendances(Re-visits),349,,172.0,92.0,108.0,143.0,,210.0,91,,3.0,,,202.0,23,184.0,,36.0,333.0,87
2007,MAR,REFERRALS,11,,1.0,,1.0,3.0,,6.0,2,,0.0,,,0.0,0,0.0,,0.0,2.0,0
2007,MAR,No. of first Attendances,1605,,860.0,199.0,410.0,814.0,,1031.0,,,378.0,,,1327.0,,1522.0,,180.0,2020.0,1388
2007,MAR,Avrage dis. per Attendance,,,,,,2.0,,,,,,,,,,,,,,
2007,APR,Diarhoheal Diseases,105,,24.0,10.0,10.0,1.0,,6.0,32,,11.0,,45,27.0,,47.0,,5.0,29.0,46
2007,APR,Tuberculosis,,,,,,,,,,,,,,,,,,,,
2007,APR,Leprosy,,,,,,,,,,,,,,,,,,,,
2007,APR,Whoopng Cough,,,,,,,,,,,,,,,,,,,,
2007,APR,Meningitis,,,,,,,,,,,,,,,,,,,,
2007,APR,Tetenus,,,,,,,,,,,,,,,,,,,,
2007,APR,Poliomyelitis,,,,,,,,,,,,,,,,,,,,
2007,APR,chicken Pox,6,,,,,5.0,,6.0,,,,,,,,6.0,,,5.0,
2007,APR,Measles,0,,,,2.0,0.0,,0.0,22,,,,10,8.0,,3.0,,,23.0,
2007,APR,Infections Hepatitis,,,,,,,,,,,,,,,,,,,,
2007,APR,Mumps,,,,0.0,,,,14.0,,,,,,4.0,,,,,,
2007,APR,Malaria,949,,329.0,107.0,213.0,302.0,,527.0,247,,115.0,,235,753.0,38,244.0,,104.0,609.0,670
2007,APR,Gonorrhea,,,,,,,,,,,,,,,,2.0,,,,
2007,APR,Urinary Tract Infections,16,,26.0,2.0,7.0,2.0,,12.0,2,,,,6,7.0,,35.0,,3.0,18.0,
2007,APR,Bilharzia,,,,,,,,,,,,,,,,,,,,
2007,APR,Intestinal Worms,146,,86.0,14.0,38.0,89.0,,105.0,26,,24.0,,72,160.0,8,179.0,,15.0,72.0,109
2007,APR,Malnutrition,,,,,,,,,,,,,,,,,,,,15
2007,APR,Anaemia,,,,,1.0,,,,,,,,5,,,8.0,,,3.0,35
2007,APR,Eye Infections,15,,9.0,2.0,3.0,10.0,,,4,,10.0,,23,12.0,1,15.0,,3.0,12.0,22
2007,APR,Cataract,2,,,,,,,,,,,,,,,,,,,
2007,APR,ear infectins,39,,6.0,6.0,8.0,9.0,,17.0,10,,4.0,,21,12.0,,50.0,,3.0,22.0,48
2007,APR,Dis. Of circulatory systems,3,,,,,,,,,,,,,,,,,,,
2007,APR,Dis of Respiratory systems,402,,158.0,99.0,62.0,126.0,,297.0,129,,50.0,,69,468.0,11,266.0,,37.0,837.0,376
2007,APR,Pneumonia,70,,0.0,,14.0,3.0,,0.0,5,,9.0,,14,4.0,8,14.0,,6.0,27.0,136
2007,APR,Abortion,0,,0.0,1.0,0.0,0.0,,0.0,0,,0.0,,0,1.0,0,0.0,,0.0,1.0,0
2007,APR,Dis. Of peuperium & child birth,2,,0.0,0.0,0.0,2.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,Neoplasms,0,,1.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,Dis. Of blood & blood forming organs,3,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,9
2007,APR,mental Disorders,1,,0.0,0.0,0.0,1.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,1
2007,APR,Dental disorders,5,,1.0,7.0,11.0,8.0,,5.0,5,,0.0,,0,7.0,0,5.0,,0.0,2.0,0
2007,APR,Dis. Of the skin,83,,37.0,4.0,18.0,39.0,,0.0,13,,35.0,,13,60.0,0,108.0,,24.0,52.0,97
2007,APR,Rheumatisim,85,,24.0,13.0,37.0,30.0,,37.0,12,,23.0,,14,59.0,4,13.0,,17.0,46.0,141
2007,APR,Congential Anomalis,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,Pyrexia of unknown origin,0,,1.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,Poisoning,1,0,0.0,0.0,0.0,0.0,,0.0,0,0,0.0,,0,0.0,0,1.0,,0.0,0.0,0
2007,APR,Accidents ( fructures & Burns),22,,8.0,2.0,11.0,0.0,,7.0,5,,0.0,,0,25.0,,36.0,,0.0,25.0,30
2007,APR,Typhoid ,0,,0.0,0.0,7.0,1.0,,0.0,0,0,0.0,,2,0.0,5,0.0,,13.0,0.0,0
2007,APR,Amebiasis,0,,0.0,0.0,17.0,0.0,,0.0,3,,0.0,,3,0.0,0,0.0,,0.0,0.0,0
2007,APR,Diabetes,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,Epilepsy,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,SYPHILIS,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,HIV ,0,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,Assault,4,,0.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,18.0,0
2007,APR,Snake bite,0,,4.0,0.0,0.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,Other bites,0,,1.0,0.0,1.0,0.0,,0.0,0,,0.0,,0,0.0,0,0.0,,0.0,0.0,0
2007,APR,All other diseases,109,,45.0,2.0,4.0,5.0,,97.0,32,,18.0,,106,97.0,7,348.0,,0.0,157.0,4
2007,APR,TOTAL NEW CASES,2094,,7611.0,276.0,464.0,637.0,,1153.0,547,,300.0,,613,,85,1436.0,,226.0,1972.0,
2007,APR,Re-attendances(Re-visits),396,,118.0,74.0,138.0,106.0,,273.0,121,,25.0,,86,288.0,13,157.0,,39.0,666.0,281
2007,APR,REFERRALS,5,,,,0.0,2.0,,,,,1.0,,0,,0,0.0,,0.0,0.0,0
2007,APR,No. of first Attendances,778,,461.0,156.0,323.0,333.0,,543.0,,,13.0,,599,815.0,,1132.0,,133.0,1133.0,976
2007,APR,Avrage dis. per Attendance,,,,,,,,,,,,,,,,,,,,
2007,MAY,Diarhoheal Diseases,102,,22.0,,8.0,12.0,,6.0,25,78,53.0,,55,30.0,,158.0,,9.0,54.0,36
2007,MAY,Tuberculosis,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Leprosy,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Whoopng Cough,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Meningitis,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Tetenus,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Poliomyelitis,0,,,,,,,,,,,,,,,,,,,
2007,MAY,chicken Pox,0,,,,,,,3.0,,,4.0,,,1.0,,2.0,,,1.0,9
2007,MAY,Measles,25,,,,,,,,4,23,,,,,,,,21.0,19.0,8
2007,MAY,Infections Hepatitis,0,,,,,,,,,,,,,,,,,,,2
2007,MAY,Mumps,4,,,,,,,,2,12,18.0,,,,,15.0,,2.0,1.0,9
2007,MAY,Malaria,1072,,360.0,,156.0,135.0,,421.0,330,,763.0,,243,856.0,,1172.0,,282.0,986.0,313
2007,MAY,Gonorrhea,2,,,,,,,,1,,,,,,,,,,,6
2007,MAY,Urinary Tract Infections,28,,16.0,,4.0,,,1.0,7,7,11.0,,9,12.0,,17.0,,7.0,21.0,30
2007,MAY,Bilharzia,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Intestinal Worms,215,,146.0,,31.0,59.0,,92.0,33,114,138.0,,63,224.0,,193.0,,76.0,56.0,232
2007,MAY,Malnutrition,0,,,,,,,,,,3.0,,,,,,,,,
2007,MAY,Anaemia,7,,,,3.0,,,,,3,46.0,,4,,,,,,,8
2007,MAY,Eye Infections,55,,8.0,,1.0,10.0,,2.0,8,48,23.0,,25,23.0,,24.0,,13.0,24.0,23
2007,MAY,Cataract,0,,,,,,,3.0,,,,,,,,1.0,,,,
2007,MAY,ear infectins,60,,9.0,,10.0,12.0,,3.0,10,31,57.0,,20,24.0,,47.0,,2.0,16.0,55
2007,MAY,Dis. Of circulatory systems,4,,,,,,,,,,,,,,,,,3.0,3.0,
2007,MAY,Dis of Respiratory systems,425,,127.0,,39.0,97.0,,172.0,136,438,355.0,,63,469.0,,593.0,,187.0,703.0,379
2007,MAY,Pneumonia,39,,,,8.0,15.0,,,2,113,139.0,,29,1.0,,24.0,,,47.0,25
2007,MAY,Abortion,3,,,,1.0,,,,2,,2.0,,,1.0,,1.0,,,2.0,3
2007,MAY,Dis. Of peuperium & child birth,0,,,,,,,,,,9.0,,,,,7.0,,,,
2007,MAY,Neoplasms,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Dis. Of blood & blood forming organs,0,,,,,,,,,,,,,,,,,,,
2007,MAY,mental Disorders,0,,,,,,,,,,,,,,,5.0,,,2.0,3
2007,MAY,Dental disorders,67,,3.0,,14.0,5.0,,10.0,18,9,7.0,,,6.0,,4.0,,35.0,5.0,6
2007,MAY,Dis. Of the skin,95,,44.0,,13.0,48.0,,13.0,27,9,154.0,,10,97.0,,124.0,,36.0,93.0,120
2007,MAY,Rheumatisim,33,,31.0,,,30.0,,36.0,,67,134.0,,,50.0,,122.0,,33.0,40.0,17
2007,MAY,Congential Anomalis,0,,1.0,,,,,,,,,,,,,,,,,1
2007,MAY,Pyrexia of unknown origin,0,,1.0,,,,,,,,,,,,,,,,,
2007,MAY,Poisoning,2,,,,1.0,,,,1,,,,,,,,,,,
2007,MAY,Accidents ( fructures & Burns),21,,8.0,,14.0,,,8.0,4,,,,3,22.0,,,,,16.0,
2007,MAY,Typhoid ,58,,,,4.0,,,,24,,,,8,,,,,22.0,,
2007,MAY,Amebiasis,15,,,,15.0,,,,,,,,,,,,,,,
2007,MAY,Diabetes,0,,,,,,,,,,,,,,,,,,,
2007,MAY,Epilepsy,0,,,,,,,,,,,,,,,,,,,
2007,MAY,SYPHILIS,0,,,,,,,,,,,,,,,,,,,
